CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
10071,8.291928286371425,0.423035857164402,5.577841251298354,5.25540986553676,4.302712827954156,0.0,0.666667,0.07417967636115719,0.583333,0.0,0.0,2.1972245773362196,8.699681400989514,1.3858105375172571,6.91035925170048,0.07417967636115719,0.423035857164402
10072,7.438639665474121,0.423035857164402,7.21868257559943,7.21868257559943,0.0,0.0,0.333333,0.2254158196813358,0.0,0.0,0.0,1.6094379124341003,7.438971592395862,1.6939581768653322,6.829259398021747,0.0,0.423035857164402
10073,8.610443746922588,0.423035857164402,6.040492778175336,0.0,6.040492778175336,6.439988164471771,0.916667,0.0,0.833333,0.2254158196813358,1.6094379124341003,2.4849066497880004,8.740496729931813,1.7356009968647226,7.687943025605707,0.0,0.423035857164402
10074,8.00350420079196,0.43986925140809346,8.417211517152742,7.417634455007731,7.9586398388963815,10.214549880228592,0.666667,0.2929444163535657,0.583333,0.38786517314028085,3.332204510175204,3.5263605246161616,8.853808274977197,0.9500554989140998,7.0103396674623175,0.2762903320735491,0.423035857164402
10075,6.487703820419449,0.423035857164402,0.0,0.0,0.0,7.296650461658413,0.0,0.0,0.0,0.10557305514237522,1.3862943611198906,0.0,8.853808274977197,1.7949342661147503,4.955708691441334,0.18350770820328607,0.7063950542796786
10077,7.501066886022223,0.423035857164402,6.572142672772806,6.2227349856338,5.355736857415523,0.0,0.5,0.08712916307033197,0.4,0.0,0.0,2.1972245773362196,7.719129840906732,1.7988813014591418,6.435761985266166,0.0,0.6258002855986439
10078,6.2791488389323,0.43986925140809346,6.675747556729456,6.24928001995347,5.621487231929371,0.0,0.272727,0.08013377844951257,0.181818,0.0,0.0,2.0794415416798357,8.699681400989514,1.7332939347132668,5.173379480888368,0.0,0.5546183566222742
10079,8.676149498383959,0.423035857164402,6.333048695615371,5.523458920524919,5.74738460102608,0.0,0.833333,0.13397565045602133,0.75,0.0,0.0,2.70805020110221,8.699681400989514,1.6558843122363096,7.678987070163475,0.0,0.423035857164402
10080,7.45508935392666,0.423035857164402,6.408709993751677,6.408709993751677,0.0,0.0,1.0,0.423035857164402,0.0,0.0,0.0,2.8903717578961645,9.305741456739435,1.5770942617368875,6.437202687884413,0.0,0.423035857164402
10081,6.362699910035696,0.423035857164402,5.771441123130016,0.0,5.771441123130016,0.0,0.75,0.0,0.666667,0.0,0.0,2.1972245773362196,7.313886831633462,1.7159196868162596,5.253249611110729,0.0,0.423035857164402
10082,7.095658461149205,0.423035857164402,0.0,0.0,0.0,3.6718808174590887,0.0,0.0,0.0,0.07417967636115719,0.6931471805599453,0.0,7.0909098220799835,2.243225777950139,9.017203056528027,0.0,0.423035857164402
10083,8.794039869027245,0.423035857164402,5.965274564017741,5.965274564017741,0.0,8.438784972903889,0.583333,0.3207172893875226,0.0,0.26147901053485817,2.0794415416798357,2.0794415416798357,8.853808274977197,1.6938714610614345,7.825805398226253,0.0,0.423035857164402
10084,2.910041642177587,0.43986925140809346,5.504721593857949,3.718680945350726,5.326127067187304,0.0,0.666667,0.13397565045602133,0.583333,0.0,0.0,2.6390573296152584,8.517393171418904,1.9389364056792417,4.808302162738161,0.14365224831026877,0.423035857164402
10085,4.413824566542096,0.5275629244614688,0.0,0.0,0.0,8.001790443916308,0.0,0.0,0.0,0.13397565045602133,1.791759469228055,0.0,9.15915233520675,2.087793922492976,5.110131464042561,0.0,0.423035857164402
10086,1.5657597596409527,0.48284865644240416,4.898212864681969,3.374168709274236,4.662022997580874,0.0,0.416667,0.13397565045602133,0.25,0.0,0.0,1.791759469228055,9.392745258631441,2.0125019023520774,4.6104933428158,0.2724276048332457,0.423035857164402
10087,3.7719429024452684,0.49516553982801986,5.983936280687191,0.0,5.983936280687191,0.0,0.5,0.0,0.416667,0.0,0.0,2.5649493574615367,7.0909098220799835,1.8318996162505787,4.954484283243715,0.423035857164402,0.423035857164402
10088,7.568566484814462,0.423035857164402,8.500372513685894,8.41545721030093,5.9946095962520545,5.686449089071931,1.0,0.423035857164402,0.333333,0.07417967636115719,0.6931471805599453,3.9318256327243257,9.105090961257085,1.466177223966475,6.3898323387442435,0.0,0.423035857164402
10089,4.912045891513179,0.423035857164402,7.129938369201223,7.129938369201223,0.0,0.0,1.0,0.423035857164402,0.0,0.0,0.0,3.1354942159291497,9.711176264112805,1.7373841132414036,5.149569003726273,0.423035857164402,0.423035857164402
10090,8.863750175033168,0.423035857164402,7.380741954517848,7.2766532168425835,5.072921280180533,8.635332438466254,1.0,0.38786517314028085,1.0,0.3677213578332577,3.1780538303479458,3.1780538303479458,9.305741456739435,1.4821268757613275,7.537570137587036,0.0,0.423035857164402
10092,9.00972259112514,0.423035857164402,7.7226819431957,7.185220335023318,6.846124526185636,8.566407824343202,1.0,0.3677213578332577,1.0,0.3677213578332577,3.091042453358316,4.110873864173311,9.510519035757246,1.572827842394786,7.63799665412199,0.0,0.423035857164402
10093,8.30358049140179,0.423035857164402,3.828641396489095,3.828641396489095,0.0,4.656225059955752,0.083333,0.07417967636115719,0.0,0.07417967636115719,0.6931471805599453,0.6931471805599453,8.412054873292933,1.7671581417633366,6.877235518117718,0.0,0.423035857164402
10094,8.717889111578424,0.423035857164402,0.0,0.0,0.0,7.9077450108774645,0.0,0.0,0.0,0.26147901053485817,2.70805020110221,0.0,8.77971129020447,1.7081548926721333,7.960456369727599,0.0,0.423035857164402
10095,9.146575428243775,0.423035857164402,8.537205600628221,7.046499312159118,8.282290774835944,5.918187144935499,1.0,0.18350770820328607,0.916667,0.07417967636115719,0.6931471805599453,3.8501476017100584,9.105090961257085,1.403257807396327,9.192995345250297,0.0,0.423035857164402
10096,7.589845096604949,0.423035857164402,6.940261190538396,5.4289069362516384,6.692257424693476,8.374919519497766,0.909091,0.08013377844951257,0.818182,0.3085037994139834,3.091042453358316,2.8903717578961645,8.294299608857235,1.5704467869218603,6.815319242368355,0.08013377844951257,0.5546183566222742
10097,7.187261076612361,0.423035857164402,3.8426729272933526,3.8426729272933526,0.0,6.207901527566484,0.083333,0.07417967636115719,0.0,0.07417967636115719,0.6931471805599453,0.6931471805599453,7.496097345175956,1.908530990645667,5.747992757638404,0.0,0.423035857164402
10098,7.176803189581028,0.423035857164402,6.007829901194246,6.007829901194246,0.0,0.0,0.166667,0.13397565045602133,0.0,0.0,0.0,1.0986122886681098,7.783640596221253,2.5521076039763875,5.747301459426504,0.0,0.423035857164402
10099,7.753832008950124,0.423035857164402,5.367563539284851,5.367563539284851,0.0,0.0,0.25,0.18350770820328607,0.0,0.0,0.0,1.3862943611198906,7.783640596221253,2.5521076039763875,5.747301459426504,0.0,0.423035857164402
10100,7.0394700442879845,0.423035857164402,0.0,0.0,0.0,4.800843148105448,0.0,0.0,0.0,0.07417967636115719,0.6931471805599453,0.0,7.0909098220799835,2.0547440414279423,7.9749150026881575,0.0,0.423035857164402
10101,7.39077119748822,0.423035857164402,6.607244604091484,6.607244604091484,0.0,0.0,0.666667,0.34547190674817485,0.0,0.0,0.0,2.4849066497880004,8.699681400989514,1.9166778281037238,5.966501847859993,0.0,0.423035857164402
10102,8.162422522052372,0.423035857164402,0.0,0.0,0.0,7.447159207954665,0.0,0.0,0.0,0.2929444163535657,1.9459101490553132,0.0,8.294299608857235,2.5521076039763875,5.747301459426504,0.0,0.423035857164402
10103,1.7418758824899843,0.5174412605782897,4.382026634673881,0.0,4.382026634673881,0.0,0.25,0.0,0.166667,0.0,0.0,1.3862943611198906,8.853808274977197,2.007660076456821,4.810403950253194,0.423035857164402,0.423035857164402
10104,0.0,0.5546183566222742,0.0,0.0,0.0,4.509198831656053,0.0,0.0,0.0,0.11808323557749553,0.6931471805599453,0.0,8.006700845440367,2.0667990195346295,5.747301459426504,0.0,0.7325687477104176
10105,1.770856686983286,0.47854447591269705,3.044522437723423,3.044522437723423,0.0,0.0,0.111111,0.09546603111762376,0.0,0.0,0.0,0.6931471805599453,7.313886831633462,2.2534345487505676,4.125739493280924,0.0,0.6725029670790563
10106,3.1943540486844593,0.5275629244614688,7.205843024147799,0.0,7.205843024147799,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,7.601402334583733,1.8348882348292936,4.021624395851061,0.0,0.423035857164402
10107,8.172108509287602,0.423035857164402,7.946192844614177,7.340452860931516,7.158039176448519,0.0,0.916667,0.4062191108297221,0.833333,0.0,0.0,4.330733340286331,8.648396877031582,1.3110369828211121,7.651973899621786,0.07417967636115719,0.423035857164402
10108,0.4850400140718488,0.5460990782682444,5.9686052529619,0.0,5.9686052529619,0.0,1.0,0.0,1.0,0.0,0.0,3.4657359027997265,8.412054873292933,2.5521076039763875,5.747301459426504,0.0,0.423035857164402
10109,6.76049855778668,0.423035857164402,0.0,0.0,0.0,6.825796358628536,0.0,0.0,0.0,0.07417967636115719,0.6931471805599453,0.0,8.294299608857235,1.6333176482857332,5.374482526239719,0.07417967636115719,0.423035857164402
10110,7.800794984990287,0.423035857164402,6.695798917058491,6.695798917058491,0.0,6.867825868282063,0.25,0.18350770820328607,0.0,0.2254158196813358,1.9459101490553132,1.6094379124341003,8.294299608857235,1.8801079784753483,6.935347099439079,0.0,0.423035857164402
10111,6.01531867412121,0.423035857164402,6.848684449405085,0.0,6.848684449405085,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,7.824445930877619,1.7633874676775119,5.179593541613167,0.07417967636115719,0.423035857164402
10112,8.514670172078025,0.423035857164402,0.0,0.0,0.0,8.60162028523746,0.0,0.0,0.0,0.3207172893875226,3.713572066704308,0.0,8.987321812850125,1.7420812190311215,7.272558726243694,0.0,0.423035857164402
10113,7.128996668733569,0.423035857164402,6.0513830373192254,5.185372607531902,5.509631222108668,6.0244133685803405,0.666667,0.13397565045602133,0.5,0.07417967636115719,1.0986122886681098,2.3978952727983707,7.601402334583733,1.8678657523637952,6.213338130354008,0.0,0.423035857164402
10114,8.801650316962302,0.423035857164402,8.407322520280525,7.909338912111957,7.472023086617956,8.882741562496024,1.0,0.4062191108297221,1.0,0.3207172893875226,3.091042453358316,4.174387269895637,9.105090961257085,1.2645165583882523,7.812204708947772,0.07417967636115719,0.423035857164402
10115,5.057625445563613,0.4553355715914607,7.2121912183324675,6.374394297410881,6.64668917154408,0.0,0.916667,0.2254158196813358,0.833333,0.0,0.0,3.5553480614894135,8.612685172875459,1.804547235294933,4.694278693295283,0.0,0.423035857164402
10116,8.129867927770311,0.423035857164402,0.0,0.0,0.0,6.917060522603349,0.0,0.0,0.0,0.07417967636115719,1.0986122886681098,0.0,8.343077871169383,2.5521076039763875,5.747301459426504,0.0,0.423035857164402
